transcript_id	subject_id	pident	aln_length	evalue	bitscore	annotation
MSTRG.41784.2	sp|F4I171|MD15A_ARATH	53.279	122	1.18e-42	136.0	sp|F4I171|MD15A_ARATH Mediator of RNA polymerase II transcription subunit 15a OS=Arabidopsis thaliana OX=3702 GN=MED15A PE=1 SV=1
MSTRG.41787.1	sp|Q7XTG7|HCAR_ORYSJ	47.134	157	2.61e-45	123.0	sp|Q7XTG7|HCAR_ORYSJ 7-hydroxymethyl chlorophyll a reductase, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=HCAR PE=3 SV=2
MSTRG.41787.2	sp|Q7XTG7|HCAR_ORYSJ	47.134	157	2.6e-45	123.0	sp|Q7XTG7|HCAR_ORYSJ 7-hydroxymethyl chlorophyll a reductase, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=HCAR PE=3 SV=2
MSTRG.41787.3	sp|Q7XTG7|HCAR_ORYSJ	47.134	157	2.58e-45	123.0	sp|Q7XTG7|HCAR_ORYSJ 7-hydroxymethyl chlorophyll a reductase, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=HCAR PE=3 SV=2
MSTRG.41788.1						
MSTRG.41789.1	sp|Q9T0G7|SUVH9_ARATH	44.828	232	5.68e-55	189.0	sp|Q9T0G7|SUVH9_ARATH Histone-lysine N-methyltransferase family member SUVH9 OS=Arabidopsis thaliana OX=3702 GN=SUVH9 PE=1 SV=1
MSTRG.41792.1	sp|Q9SL05|PGR5_ARATH	56.410	78	3.04e-19	87.0	sp|Q9SL05|PGR5_ARATH Protein PROTON GRADIENT REGULATION 5, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PGR5 PE=1 SV=1
MSTRG.41792.2	sp|Q9SL05|PGR5_ARATH	56.410	78	2.51e-19	87.0	sp|Q9SL05|PGR5_ARATH Protein PROTON GRADIENT REGULATION 5, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PGR5 PE=1 SV=1
MSTRG.41792.3	sp|Q9SL05|PGR5_ARATH	56.410	78	2.51e-19	87.0	sp|Q9SL05|PGR5_ARATH Protein PROTON GRADIENT REGULATION 5, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PGR5 PE=1 SV=1
MSTRG.41799.1						
MSTRG.41799.2						
MSTRG.41799.3						
MSTRG.41799.4						
MSTRG.41800.1	sp|B9FL70|KN14K_ORYSJ	62.903	124	1.07e-84	155.0	sp|B9FL70|KN14K_ORYSJ Kinesin-like protein KIN-14K OS=Oryza sativa subsp. japonica OX=39947 GN=KIN14K PE=2 SV=1
MSTRG.41800.2	sp|B9FL70|KN14K_ORYSJ	64.167	120	9.48e-85	155.0	sp|B9FL70|KN14K_ORYSJ Kinesin-like protein KIN-14K OS=Oryza sativa subsp. japonica OX=39947 GN=KIN14K PE=2 SV=1
MSTRG.41801.1	sp|F4JKK0|SUD1_ARATH	47.368	133	3.27e-29	131.0	sp|F4JKK0|SUD1_ARATH Probable E3 ubiquitin ligase SUD1 OS=Arabidopsis thaliana OX=3702 GN=SUD1 PE=1 SV=1
MSTRG.41801.2	sp|F4JKK0|SUD1_ARATH	47.368	133	3.23e-29	131.0	sp|F4JKK0|SUD1_ARATH Probable E3 ubiquitin ligase SUD1 OS=Arabidopsis thaliana OX=3702 GN=SUD1 PE=1 SV=1
MSTRG.41804.1						
MSTRG.41805.1	sp|Q6Z1Z3|IDEF1_ORYSJ	60.215	93	5.73e-23	105.0	sp|Q6Z1Z3|IDEF1_ORYSJ B3 domain-containing protein IDEF1 OS=Oryza sativa subsp. japonica OX=39947 GN=IDEF1 PE=1 SV=1
MSTRG.41809.1	sp|Q8W5R1|GENL2_ORYSJ	84.091	44	4.57e-37	84.7	sp|Q8W5R1|GENL2_ORYSJ Single-strand DNA endonuclease 1 OS=Oryza sativa subsp. japonica OX=39947 GN=SEND1 PE=2 SV=1
MSTRG.41816.1						
MSTRG.41818.1						
MSTRG.4182.1	sp|F4JY12|GFS12_ARATH	47.095	964	0.0	790.0	sp|F4JY12|GFS12_ARATH Protein GFS12 OS=Arabidopsis thaliana OX=3702 GN=GFS12 PE=1 SV=1
MSTRG.4182.2	sp|F4JY12|GFS12_ARATH	47.095	964	0.0	790.0	sp|F4JY12|GFS12_ARATH Protein GFS12 OS=Arabidopsis thaliana OX=3702 GN=GFS12 PE=1 SV=1
MSTRG.4182.3	sp|F4JY12|GFS12_ARATH	47.095	964	0.0	790.0	sp|F4JY12|GFS12_ARATH Protein GFS12 OS=Arabidopsis thaliana OX=3702 GN=GFS12 PE=1 SV=1
MSTRG.4182.4	sp|F4JY12|GFS12_ARATH	47.095	964	0.0	790.0	sp|F4JY12|GFS12_ARATH Protein GFS12 OS=Arabidopsis thaliana OX=3702 GN=GFS12 PE=1 SV=1
MSTRG.4182.5	sp|F4JY12|GFS12_ARATH	47.095	964	0.0	790.0	sp|F4JY12|GFS12_ARATH Protein GFS12 OS=Arabidopsis thaliana OX=3702 GN=GFS12 PE=1 SV=1
MSTRG.4183.1						
MSTRG.41832.1	sp|F4IXE7|IDM1_ARATH	43.694	222	1.46e-46	179.0	sp|F4IXE7|IDM1_ARATH Increased DNA methylation 1 OS=Arabidopsis thaliana OX=3702 GN=IDM1 PE=1 SV=1
MSTRG.41832.2	sp|F4IXE7|IDM1_ARATH	43.694	222	1.45e-46	179.0	sp|F4IXE7|IDM1_ARATH Increased DNA methylation 1 OS=Arabidopsis thaliana OX=3702 GN=IDM1 PE=1 SV=1
MSTRG.41832.3	sp|F4IXE7|IDM1_ARATH	58.730	63	2.29e-15	83.6	sp|F4IXE7|IDM1_ARATH Increased DNA methylation 1 OS=Arabidopsis thaliana OX=3702 GN=IDM1 PE=1 SV=1
MSTRG.41832.4	sp|F4IXE7|IDM1_ARATH	55.357	56	1.5e-11	72.0	sp|F4IXE7|IDM1_ARATH Increased DNA methylation 1 OS=Arabidopsis thaliana OX=3702 GN=IDM1 PE=1 SV=1
MSTRG.41834.1						
MSTRG.41834.2						
MSTRG.41834.3						
MSTRG.41834.4						
MSTRG.41836.1						
MSTRG.41838.1						
MSTRG.41839.1						
MSTRG.41839.2						
MSTRG.41839.3						
MSTRG.41843.1	sp|Q6AVI0|RSLE2_ORYSJ	34.992	643	2.84e-117	387.0	sp|Q6AVI0|RSLE2_ORYSJ Zinc finger BED domain-containing protein RICESLEEPER 2 OS=Oryza sativa subsp. japonica OX=39947 GN=Os03g0733400 PE=2 SV=1
MSTRG.41847.1						
MSTRG.41848.1						
MSTRG.41851.1	sp|Q9ESU6|BRD4_MOUSE	40.000	65	6.11e-06	55.8	sp|Q9ESU6|BRD4_MOUSE Bromodomain-containing protein 4 OS=Mus musculus OX=10090 GN=Brd4 PE=1 SV=2
MSTRG.41851.2	sp|Q9ESU6|BRD4_MOUSE	40.000	65	6.07e-06	55.8	sp|Q9ESU6|BRD4_MOUSE Bromodomain-containing protein 4 OS=Mus musculus OX=10090 GN=Brd4 PE=1 SV=2
MSTRG.41852.1	sp|Q9LY50|ACCR3_ARATH	67.391	46	1.14e-12	64.3	sp|Q9LY50|ACCR3_ARATH Putative serine/threonine-protein kinase-like protein CCR3 OS=Arabidopsis thaliana OX=3702 GN=CCR3 PE=2 SV=1
MSTRG.41853.1	sp|Q9FIJ6|ACCR4_ARATH	71.429	42	1.64e-15	72.4	sp|Q9FIJ6|ACCR4_ARATH Serine/threonine-protein kinase-like protein CCR4 OS=Arabidopsis thaliana OX=3702 GN=CCR4 PE=1 SV=1
MSTRG.41856.1						
MSTRG.41860.1						
MSTRG.41865.1	sp|Q69ZF3|GBA2_MOUSE	53.333	45	3.79e-08	51.6	sp|Q69ZF3|GBA2_MOUSE Non-lysosomal glucosylceramidase OS=Mus musculus OX=10090 GN=Gba2 PE=1 SV=2
MSTRG.41866.1	sp|Q69ZF3|GBA2_MOUSE	55.435	92	7.99e-22	95.9	sp|Q69ZF3|GBA2_MOUSE Non-lysosomal glucosylceramidase OS=Mus musculus OX=10090 GN=Gba2 PE=1 SV=2
MSTRG.41867.1						
MSTRG.41868.1						
MSTRG.41870.1						
MSTRG.41877.1						
MSTRG.41883.1						
MSTRG.41887.1						
MSTRG.4189.1	sp|Q5QN13|NRAM4_ORYSJ	60.377	106	1.67e-28	127.0	sp|Q5QN13|NRAM4_ORYSJ Metal transporter Nramp4 OS=Oryza sativa subsp. japonica OX=39947 GN=NRAMP4 PE=2 SV=1
MSTRG.4189.2	sp|Q5QN13|NRAM4_ORYSJ	60.377	106	1.67e-28	127.0	sp|Q5QN13|NRAM4_ORYSJ Metal transporter Nramp4 OS=Oryza sativa subsp. japonica OX=39947 GN=NRAMP4 PE=2 SV=1
MSTRG.4189.3	sp|Q5QN13|NRAM4_ORYSJ	83.333	36	1.3e-09	66.6	sp|Q5QN13|NRAM4_ORYSJ Metal transporter Nramp4 OS=Oryza sativa subsp. japonica OX=39947 GN=NRAMP4 PE=2 SV=1
MSTRG.4189.4	sp|P11369|LORF2_MOUSE	26.861	309	2.8e-15	86.3	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2
MSTRG.41892.1	sp|G0S3B8|VPS13_CHATD	30.172	116	2.73e-07	62.4	sp|G0S3B8|VPS13_CHATD Intermembrane lipid transfer protein VPS13 OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 GN=VPS13 PE=1 SV=1
MSTRG.41892.2						
MSTRG.41898.1						
MSTRG.41904.1						
MSTRG.41905.1						
MSTRG.41919.1						
MSTRG.41920.1						
MSTRG.41923.1						
MSTRG.4193.1						
MSTRG.41937.1	sp|Q7F9I1|CLPC1_ORYSJ	68.235	85	1.45e-40	114.0	sp|Q7F9I1|CLPC1_ORYSJ Chaperone protein ClpC1, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=CLPC1 PE=2 SV=2
MSTRG.41940.1						
MSTRG.41940.2						
MSTRG.41944.1						
MSTRG.41952.1						
MSTRG.41953.1						
MSTRG.41956.1						
MSTRG.41958.1						
MSTRG.41959.1						
MSTRG.41960.1						
MSTRG.41966.2						
MSTRG.41969.1	sp|Q8VZY6|FIE2_MAIZE	95.385	65	2.15e-32	135.0	sp|Q8VZY6|FIE2_MAIZE Polycomb group protein FIE2 OS=Zea mays OX=4577 GN=FIE2 PE=2 SV=1
MSTRG.41970.1	sp|Q9SRL7|RLP35_ARATH	35.652	115	9.17e-10	57.4	sp|Q9SRL7|RLP35_ARATH Receptor-like protein 35 OS=Arabidopsis thaliana OX=3702 GN=RLP35 PE=3 SV=1
MSTRG.41971.1						
MSTRG.41972.1						
MSTRG.41973.1						
MSTRG.41974.1	sp|Q5MR23|9DC3_SOLPI	68.571	70	7.59e-23	95.1	sp|Q5MR23|9DC3_SOLPI Receptor-like protein 9DC3 OS=Solanum pimpinellifolium OX=4084 GN=9DC3 PE=3 SV=1
MSTRG.41975.1						
MSTRG.41975.2						
MSTRG.41976.1						
MSTRG.41977.1						
MSTRG.41978.1						
MSTRG.41996.1						
MSTRG.41996.2						
MSTRG.41998.1						
MSTRG.41998.2						
MSTRG.41998.3						
MSTRG.41999.1						
MSTRG.41999.2						
MSTRG.42.1	sp|Q0JPA6|SRS1_ORYSJ	71.429	35	9.03e-06	52.4	sp|Q0JPA6|SRS1_ORYSJ Salt stress root protein RS1 OS=Oryza sativa subsp. japonica OX=39947 GN=Os01g0233000 PE=2 SV=1
MSTRG.42.2	sp|Q0JPA6|SRS1_ORYSJ	71.429	35	9.03e-06	52.4	sp|Q0JPA6|SRS1_ORYSJ Salt stress root protein RS1 OS=Oryza sativa subsp. japonica OX=39947 GN=Os01g0233000 PE=2 SV=1
MSTRG.42.3	sp|Q0JPA6|SRS1_ORYSJ	71.429	35	9.03e-06	52.4	sp|Q0JPA6|SRS1_ORYSJ Salt stress root protein RS1 OS=Oryza sativa subsp. japonica OX=39947 GN=Os01g0233000 PE=2 SV=1
MSTRG.42.4	sp|Q0JPA6|SRS1_ORYSJ	71.429	35	8.82e-06	52.4	sp|Q0JPA6|SRS1_ORYSJ Salt stress root protein RS1 OS=Oryza sativa subsp. japonica OX=39947 GN=Os01g0233000 PE=2 SV=1
MSTRG.42.5	sp|Q0JPA6|SRS1_ORYSJ	71.429	35	8.81e-06	52.4	sp|Q0JPA6|SRS1_ORYSJ Salt stress root protein RS1 OS=Oryza sativa subsp. japonica OX=39947 GN=Os01g0233000 PE=2 SV=1
MSTRG.42000.1	sp|P0C2F6|RNHX1_ARATH	27.606	355	2.39e-35	149.0	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.42001.1						
MSTRG.42002.1						
MSTRG.4201.1						
MSTRG.4201.2						
MSTRG.42011.1						
MSTRG.42011.2						
MSTRG.42011.3						
MSTRG.42013.1						
MSTRG.42016.1	sp|Q8VZF6|EDR2L_ARATH	42.424	231	1.94e-47	185.0	sp|Q8VZF6|EDR2L_ARATH Protein ENHANCED DISEASE RESISTANCE 2-like OS=Arabidopsis thaliana OX=3702 GN=EDR2L PE=2 SV=1
MSTRG.42017.1	sp|Q9LRB0|LCBK1_ARATH	51.648	91	6.3e-16	87.0	sp|Q9LRB0|LCBK1_ARATH Sphingoid long-chain bases kinase 1 OS=Arabidopsis thaliana OX=3702 GN=LCBK1 PE=1 SV=1
MSTRG.42017.2	sp|Q9LRB0|LCBK1_ARATH	51.648	91	6.08e-16	87.0	sp|Q9LRB0|LCBK1_ARATH Sphingoid long-chain bases kinase 1 OS=Arabidopsis thaliana OX=3702 GN=LCBK1 PE=1 SV=1
MSTRG.42048.1	sp|Q9SZL8|FRS5_ARATH	28.112	249	9.94e-22	97.1	sp|Q9SZL8|FRS5_ARATH Protein FAR1-RELATED SEQUENCE 5 OS=Arabidopsis thaliana OX=3702 GN=FRS5 PE=1 SV=1
MSTRG.42050.1						
MSTRG.42051.1						
MSTRG.42057.1	sp|P10978|POLX_TOBAC	27.363	201	8.41e-12	76.3	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
MSTRG.42058.1						
MSTRG.42064.1	sp|Q0J7U6|TPR2_ORYSJ	49.231	65	6.4e-30	67.0	sp|Q0J7U6|TPR2_ORYSJ Protein TOPLESS-RELATED PROTEIN 2 OS=Oryza sativa subsp. japonica OX=39947 GN=TPR2 PE=1 SV=1
MSTRG.42066.1						
MSTRG.42068.2						
MSTRG.42072.1						
MSTRG.42074.1						
MSTRG.42075.1	sp|Q9ZPS0|FBX7_ARATH	25.430	291	5.56e-07	58.2	sp|Q9ZPS0|FBX7_ARATH F-box only protein 7 OS=Arabidopsis thaliana OX=3702 GN=FBX7 PE=2 SV=3
MSTRG.42075.2	sp|Q9ZPS0|FBX7_ARATH	25.430	291	5.49e-07	58.2	sp|Q9ZPS0|FBX7_ARATH F-box only protein 7 OS=Arabidopsis thaliana OX=3702 GN=FBX7 PE=2 SV=3
MSTRG.42075.3	sp|Q9ZPS0|FBX7_ARATH	25.430	291	5.45e-07	58.2	sp|Q9ZPS0|FBX7_ARATH F-box only protein 7 OS=Arabidopsis thaliana OX=3702 GN=FBX7 PE=2 SV=3
MSTRG.42079.1						
MSTRG.4208.1						
MSTRG.42080.1						
MSTRG.42080.2						
MSTRG.42081.1						
MSTRG.42083.1						
MSTRG.42085.1						
MSTRG.42086.1						
MSTRG.42087.1	sp|Q9SZL8|FRS5_ARATH	37.572	346	2.82e-59	223.0	sp|Q9SZL8|FRS5_ARATH Protein FAR1-RELATED SEQUENCE 5 OS=Arabidopsis thaliana OX=3702 GN=FRS5 PE=1 SV=1
MSTRG.42088.1	sp|Q9SZL8|FRS5_ARATH	43.125	160	7.94e-29	128.0	sp|Q9SZL8|FRS5_ARATH Protein FAR1-RELATED SEQUENCE 5 OS=Arabidopsis thaliana OX=3702 GN=FRS5 PE=1 SV=1
MSTRG.4209.1						
MSTRG.42097.1	sp|Q9LK40|NRPD2_ARATH	57.447	94	2.84e-26	114.0	sp|Q9LK40|NRPD2_ARATH DNA-directed RNA polymerases IV and V subunit 2 OS=Arabidopsis thaliana OX=3702 GN=NRPD2 PE=1 SV=1
MSTRG.42098.1						
MSTRG.42099.1						
MSTRG.42100.1						
MSTRG.42104.1						
MSTRG.42105.1						
MSTRG.42106.1						
MSTRG.42107.1						
MSTRG.42108.1						
MSTRG.42109.1						
MSTRG.42109.2						
MSTRG.42109.3						
MSTRG.4211.1						
MSTRG.42110.1						
MSTRG.42116.1						
MSTRG.42117.1						
MSTRG.42118.1	sp|Q8RWL6|STY17_ARATH	43.678	87	1.65e-13	68.6	sp|Q8RWL6|STY17_ARATH Serine/threonine-protein kinase STY17 OS=Arabidopsis thaliana OX=3702 GN=STY17 PE=1 SV=1
MSTRG.42119.1	sp|P08548|LIN1_NYCCO	27.311	238	8.51e-17	92.4	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.4212.1						
MSTRG.42120.1						
MSTRG.42122.1	sp|Q9FMU5|UTP18_ARATH	40.181	331	9.33e-71	252.0	sp|Q9FMU5|UTP18_ARATH U3 small nucleolar RNA-associated protein 18 homolog OS=Arabidopsis thaliana OX=3702 GN=At5g14050 PE=1 SV=1
MSTRG.42124.1						
MSTRG.42127.1						
MSTRG.42128.1	sp|O81905|SD18_ARATH	34.676	571	2.38e-102	280.0	sp|O81905|SD18_ARATH Receptor-like serine/threonine-protein kinase SD1-8 OS=Arabidopsis thaliana OX=3702 GN=SD18 PE=1 SV=1
MSTRG.4213.1						
MSTRG.42130.1						
MSTRG.42137.1						
MSTRG.4214.1						
MSTRG.42140.1	sp|Q6AVI0|RSLE2_ORYSJ	31.150	565	1.07e-74	268.0	sp|Q6AVI0|RSLE2_ORYSJ Zinc finger BED domain-containing protein RICESLEEPER 2 OS=Oryza sativa subsp. japonica OX=39947 GN=Os03g0733400 PE=2 SV=1
MSTRG.42140.2	sp|Q6AVI0|RSLE2_ORYSJ	28.778	483	2.79e-50	192.0	sp|Q6AVI0|RSLE2_ORYSJ Zinc finger BED domain-containing protein RICESLEEPER 2 OS=Oryza sativa subsp. japonica OX=39947 GN=Os03g0733400 PE=2 SV=1
MSTRG.42141.1	sp|Q6AVI0|RSLE2_ORYSJ	32.130	554	8.74e-79	280.0	sp|Q6AVI0|RSLE2_ORYSJ Zinc finger BED domain-containing protein RICESLEEPER 2 OS=Oryza sativa subsp. japonica OX=39947 GN=Os03g0733400 PE=2 SV=1
MSTRG.42142.1						
MSTRG.42143.1						
MSTRG.42144.1						
MSTRG.42145.1						
MSTRG.42146.1						
MSTRG.42147.1	sp|P62975|UBIQ_RABIT	72.881	59	2.83e-21	92.4	sp|P62975|UBIQ_RABIT Ubiquitin OS=Oryctolagus cuniculus OX=9986 PE=1 SV=1
MSTRG.42147.2	sp|P62975|UBIQ_RABIT	72.881	59	2.71e-21	92.4	sp|P62975|UBIQ_RABIT Ubiquitin OS=Oryctolagus cuniculus OX=9986 PE=1 SV=1
MSTRG.42147.3	sp|P62975|UBIQ_RABIT	72.881	59	2.71e-21	92.4	sp|P62975|UBIQ_RABIT Ubiquitin OS=Oryctolagus cuniculus OX=9986 PE=1 SV=1
MSTRG.4215.1						
MSTRG.42153.1	sp|Q7LHG5|YI31B_YEAST	33.927	899	3.46e-142	489.0	sp|Q7LHG5|YI31B_YEAST Transposon Ty3-I Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-I PE=1 SV=2
MSTRG.42153.2	sp|Q7LHG5|YI31B_YEAST	33.927	899	3.46e-142	489.0	sp|Q7LHG5|YI31B_YEAST Transposon Ty3-I Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-I PE=1 SV=2
MSTRG.42153.3	sp|Q7LHG5|YI31B_YEAST	33.927	899	3.41e-142	489.0	sp|Q7LHG5|YI31B_YEAST Transposon Ty3-I Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-I PE=1 SV=2
MSTRG.42153.4	sp|Q7LHG5|YI31B_YEAST	33.927	899	3.07e-142	489.0	sp|Q7LHG5|YI31B_YEAST Transposon Ty3-I Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-I PE=1 SV=2
MSTRG.42153.5	sp|Q7LHG5|YI31B_YEAST	35.659	129	4.74e-18	95.5	sp|Q7LHG5|YI31B_YEAST Transposon Ty3-I Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-I PE=1 SV=2
MSTRG.42153.6						
MSTRG.42154.1	sp|Q5VRD1|IAA1_ORYSJ	81.579	38	2.92e-11	62.4	sp|Q5VRD1|IAA1_ORYSJ Auxin-responsive protein IAA1 OS=Oryza sativa subsp. japonica OX=39947 GN=IAA1 PE=2 SV=1
MSTRG.4216.1						
MSTRG.42161.1						
MSTRG.42162.1	sp|Q9FLM8|NRPBC_ARATH	71.429	42	3.04e-11	63.2	sp|Q9FLM8|NRPBC_ARATH DNA-directed RNA polymerases II, IV and V subunit 12 OS=Arabidopsis thaliana OX=3702 GN=NRPB12 PE=1 SV=1
MSTRG.42165.1						
MSTRG.42166.1	sp|Q9ZUU0|WRK44_ARATH	71.014	69	8.15e-26	110.0	sp|Q9ZUU0|WRK44_ARATH WRKY transcription factor 44 OS=Arabidopsis thaliana OX=3702 GN=WRKY44 PE=1 SV=2
MSTRG.42169.1						
MSTRG.4217.1						
MSTRG.4217.2						
MSTRG.4217.3						
MSTRG.4217.4						
MSTRG.4217.5						
MSTRG.42174.1	sp|P16167|UFOG3_MAIZE	69.231	39	3.43e-08	58.9	sp|P16167|UFOG3_MAIZE Anthocyanidin 3-O-glucosyltransferase OS=Zea mays OX=4577 GN=BZ1 PE=3 SV=1
MSTRG.42176.1						
MSTRG.42176.2						
MSTRG.42176.3						
MSTRG.42176.4						
MSTRG.42176.5						
MSTRG.42176.6						
MSTRG.42176.7						
MSTRG.42177.1						
MSTRG.42178.1						
MSTRG.42179.1						
MSTRG.4218.1						
MSTRG.4218.2						
MSTRG.42180.1						
MSTRG.42181.1						
MSTRG.42183.1	sp|Q9FFJ8|LIMYB_ARATH	29.752	121	8.21e-12	73.2	sp|Q9FFJ8|LIMYB_ARATH L10-interacting MYB domain-containing protein OS=Arabidopsis thaliana OX=3702 GN=LIMYB PE=1 SV=1
MSTRG.42183.2	sp|Q9FFJ8|LIMYB_ARATH	29.752	121	8.21e-12	73.2	sp|Q9FFJ8|LIMYB_ARATH L10-interacting MYB domain-containing protein OS=Arabidopsis thaliana OX=3702 GN=LIMYB PE=1 SV=1
MSTRG.42183.3	sp|Q9FFJ8|LIMYB_ARATH	29.752	121	8.21e-12	73.2	sp|Q9FFJ8|LIMYB_ARATH L10-interacting MYB domain-containing protein OS=Arabidopsis thaliana OX=3702 GN=LIMYB PE=1 SV=1
MSTRG.42183.4	sp|Q9FFJ8|LIMYB_ARATH	29.752	121	8.21e-12	73.2	sp|Q9FFJ8|LIMYB_ARATH L10-interacting MYB domain-containing protein OS=Arabidopsis thaliana OX=3702 GN=LIMYB PE=1 SV=1
MSTRG.42183.5	sp|Q5Z5Q3|C3H43_ORYSJ	51.282	39	1.22e-06	46.2	sp|Q5Z5Q3|C3H43_ORYSJ Zinc finger CCCH domain-containing protein 43 OS=Oryza sativa subsp. japonica OX=39947 GN=Os06g0520600 PE=2 SV=1
MSTRG.42183.6						
MSTRG.42184.1						
MSTRG.42187.1	sp|P08548|LIN1_NYCCO	35.821	67	2.96e-07	48.9	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.42188.1						
MSTRG.42189.1						
MSTRG.4219.1						
MSTRG.4219.2						
MSTRG.4219.3						
MSTRG.4219.4						
MSTRG.42190.1	sp|P08548|LIN1_NYCCO	24.892	462	2.6e-26	124.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.42190.2						
MSTRG.42192.1						
MSTRG.42193.1						
MSTRG.42194.1						
MSTRG.42195.1						
MSTRG.42196.1						
MSTRG.42197.1	sp|P03360|POL_AVIRE	32.653	98	4.51e-07	49.7	sp|P03360|POL_AVIRE Gag-Pol polyprotein (Fragment) OS=Avian reticuloendotheliosis virus OX=11636 GN=pol PE=1 SV=2
MSTRG.42198.1						
MSTRG.42199.1						
MSTRG.42200.1						
MSTRG.42205.1						
MSTRG.42206.1						
MSTRG.42207.1						
MSTRG.42208.1						
MSTRG.42208.2						
MSTRG.42209.1						
MSTRG.42209.2						
MSTRG.42212.1						
MSTRG.42212.2						
MSTRG.42213.1						
MSTRG.42214.1						
MSTRG.42215.1						
MSTRG.42216.1	sp|P04146|COPIA_DROME	46.154	39	1.24e-06	39.7	sp|P04146|COPIA_DROME Copia protein OS=Drosophila melanogaster OX=7227 GN=GIP PE=1 SV=3
MSTRG.42217.1	sp|Q94HW2|POLR1_ARATH	42.500	120	8.62e-22	92.8	sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1
MSTRG.42218.1	sp|P10978|POLX_TOBAC	37.566	189	1.53e-41	154.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
MSTRG.42219.1						
MSTRG.42220.1						
MSTRG.42221.1						
MSTRG.42222.1						
MSTRG.42223.1						
MSTRG.42224.1						
MSTRG.42225.1						
MSTRG.42226.1	sp|Q94BM7|SPA4_ARATH	59.259	54	1.98e-22	74.3	sp|Q94BM7|SPA4_ARATH Protein SPA1-RELATED 4 OS=Arabidopsis thaliana OX=3702 GN=SPA4 PE=1 SV=1
MSTRG.42227.1	sp|Q01910|TF107_SCHPM	39.597	298	2.13e-123	238.0	sp|Q01910|TF107_SCHPM Transposon Tf1-107 polyprotein OS=Schizosaccharomyces pombe OX=4896 GN=Tf1-107 PE=1 SV=1
MSTRG.42227.2	sp|Q01910|TF107_SCHPM	39.597	298	7.74e-124	238.0	sp|Q01910|TF107_SCHPM Transposon Tf1-107 polyprotein OS=Schizosaccharomyces pombe OX=4896 GN=Tf1-107 PE=1 SV=1
MSTRG.42228.1						
MSTRG.42229.1	sp|P0CT39|TF26_SCHPO	32.394	284	8.1e-51	181.0	sp|P0CT39|TF26_SCHPO Transposon Tf2-6 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-6 PE=3 SV=1
MSTRG.42229.2	sp|P0CT39|TF26_SCHPO	32.394	284	6.46e-51	181.0	sp|P0CT39|TF26_SCHPO Transposon Tf2-6 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-6 PE=3 SV=1
MSTRG.42229.3	sp|P0CT39|TF26_SCHPO	32.394	284	7.79e-51	181.0	sp|P0CT39|TF26_SCHPO Transposon Tf2-6 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-6 PE=3 SV=1
MSTRG.42229.4						
MSTRG.42232.1	sp|O02751|CFDP2_BOVIN	31.111	90	6.17e-08	52.0	sp|O02751|CFDP2_BOVIN Protein CFDP2 OS=Bos taurus OX=9913 GN=CFDP2 PE=1 SV=2
MSTRG.42234.1						
MSTRG.42238.1						
